date,PM2.5,SO2,NO2
20131114,56.09,33.52,17.79
20131115,51.2,28.13,22.02
20131116,54.34,28.0,24.72
20131117,48.01,28.45,23.65
20131118,54.65,35.64,28.06
20131119,73.67,44.48,34.38
20131120,95.64,47.46,35.73
20131121,129.63,50.72,35.33
20131122,178.67,49.87,35.42
20131123,180.47,47.55,35.38
20131124,35.91,15.87,13.53
20131125,27.87,19.19,18.09
20131126,51.24,30.54,29.13
20131127,37.11,23.74,22.12
20131128,29.15,22.81,19.53
20131129,35.58,25.06,23.36
20131130,48.38,31.28,30.47
20131201,66.97,32.86,33.44
20131202,81.83,43.06,34.01
20131203,83.39,48.6,36.2
20131204,103.87,53.41,37.88
20131205,123.97,50.79,45.57
20131206,111.03,52.72,43.76
20131207,136.03,55.73,43.97
20131208,148.83,52.52,41.33
20131209,54.54,30.34,23.75
20131210,64.85,32.59,30.65
20131211,63.26,37.46,30.46
20131212,80.63,43.39,35.16
20131213,110.61,48.53,42.18
20131214,118.31,48.01,41.11
20131215,107.63,51.2,40.18
20131216,107.66,46.0,34.55
20131217,89.1,35.08,23.89
20131218,137.99,45.62,35.1
20131219,168.48,53.03,39.84
20131220,195.36,53.58,36.66
20131221,191.23,51.61,37.85
20131222,155.75,48.58,39.01
20131223,142.69,49.48,39.55
20131224,153.61,55.12,42.5
20131225,169.85,63.74,44.11
20131226,138.3,51.68,36.2
20131227,67.59,32.7,24.94
20131228,77.97,42.16,32.64
20131229,86.02,46.9,33.95
20131230,86.64,41.22,33.91
20131231,76.2,31.75,30.39
20140101,90.22,32.88,34.2
20140102,122.79,40.76,44.33
20140103,100.95,31.7,32.15
20140104,85.57,34.35,32.94
20140105,116.57,46.31,42.18
20140106,170.81,41.93,47.81
20140107,182.49,34.76,36.68
20140108,119.23,39.45,30.19
20140109,112.39,36.9,30.75
20140110,108.29,34.31,30.03
20140111,83.85,25.7,20.27
20140112,99.59,37.76,31.09
20140113,128.12,42.59,37.97
20140114,155.02,42.75,34.28
20140115,158.88,39.93,33.04
20140116,154.62,41.47,35.78
20140117,170.49,44.31,39.01
20140118,168.68,50.53,42.58
20140119,151.66,46.99,42.4
20140120,87.28,26.94,28.7
20140121,60.34,29.61,26.46
20140122,84.23,35.8,29.96
20140123,96.0,33.1,27.45
20140124,106.68,30.64,28.77
