date,PM2.5,SO2,NO2
20130921,8.75,3.55,4.83
20130922,15.16,6.72,6.6
20130923,8.9,4.1,3.98
20130924,5.37,2.53,4.07
20130925,6.41,2.54,4.4
20130926,8.12,3.55,5.3
20130927,19.0,7.58,6.48
20130928,20.92,7.68,6.26
20130929,10.51,3.63,4.36
20130930,12.28,4.4,6.26
20131001,22.95,7.13,6.45
20131002,10.68,3.5,3.64
20131003,4.58,2.03,3.11
20131004,18.54,8.58,8.52
20131005,13.2,6.02,6.75
20131006,24.11,10.09,8.63
20131007,14.93,7.03,5.24
20131008,10.81,4.42,6.21
20131009,31.42,9.62,11.89
20131010,26.66,8.0,7.65
20131011,10.62,4.14,4.21
20131012,6.15,3.24,3.94
20131013,10.08,4.31,6.28
20131014,7.32,2.73,3.91
20131015,6.38,2.7,4.15
20131016,21.39,5.43,8.46
20131017,38.38,9.29,11.81
20131018,63.59,19.18,20.66
20131019,84.8,17.98,17.9
20131020,92.17,16.51,17.94
20131021,120.72,16.36,16.75
20131022,104.37,17.08,12.38
20131023,68.56,12.72,10.37
20131024,24.58,6.87,6.04
20131025,19.29,6.0,4.99
20131026,26.58,5.63,6.47
20131027,36.72,9.28,9.95
20131028,40.78,11.02,11.51
20131029,20.57,5.33,6.29
20131030,25.1,8.23,10.19
20131031,23.72,7.99,10.74
20131101,32.18,9.33,13.5
20131102,71.1,18.65,20.21
20131103,75.3,20.08,17.99
20131104,35.81,11.53,12.88
20131105,41.65,16.95,17.89
20131106,38.27,16.39,12.3
20131107,9.86,4.29,4.13
20131108,15.58,6.37,6.62
20131109,20.58,9.01,7.12
20131110,6.44,4.7,3.32
20131111,8.14,5.01,4.31
20131112,11.98,5.79,6.16
20131113,28.85,12.13,12.79
20131114,38.26,13.58,14.57
20131115,40.36,12.12,16.0
20131116,47.48,13.21,14.69
20131117,21.66,8.62,6.52
20131118,8.02,5.58,3.07
20131119,7.59,5.07,4.25
20131120,8.22,5.11,5.12
20131121,18.05,8.1,8.46
20131122,35.57,14.8,14.12
20131123,44.46,13.09,16.08
20131124,56.95,17.91,20.57
20131125,32.22,12.23,10.3
20131126,8.22,6.53,4.94
20131127,8.71,5.88,5.96
20131128,7.96,4.84,5.73
20131129,17.39,9.29,10.5
20131130,12.42,7.08,7.92
20131201,21.82,12.22,12.85
20131202,38.39,15.13,17.41
20131203,66.82,15.26,21.5
20131204,41.69,17.12,18.83
20131205,12.53,6.87,7.82
20131206,18.55,6.94,9.57
20131207,32.3,7.25,12.61
20131208,44.54,11.81,14.93
20131209,28.29,10.04,11.44
20131210,28.86,6.87,10.85
20131211,23.91,7.31,9.61
20131212,26.04,9.79,10.86
20131213,20.0,8.27,9.12
20131214,19.65,9.34,9.39
20131215,27.09,9.19,10.51
20131216,39.82,8.05,12.0
20131217,41.88,8.16,12.45
20131218,47.3,11.03,14.97
20131219,31.04,10.72,12.99
20131220,22.11,7.93,9.8
20131221,28.66,7.76,11.73
20131222,43.7,14.99,17.54
20131223,38.86,10.34,14.31
20131224,38.16,12.22,13.69
20131225,50.97,18.02,18.67
20131226,28.88,11.33,12.47
20131227,21.03,8.06,10.32
20131228,37.88,13.75,14.94
20131229,33.01,19.09,16.91
20131230,37.94,19.22,18.63
20131231,40.03,18.93,18.9
20140101,24.12,9.34,10.53
20140102,24.02,10.33,12.69
20140103,26.55,9.53,12.28
20140104,29.84,9.41,13.91
20140105,56.01,12.07,17.15
20140106,60.2,21.15,20.78
20140107,48.21,14.14,15.81
20140108,13.08,6.11,7.52
20140109,17.4,7.73,9.24
20140110,28.69,11.88,12.99
20140111,26.96,10.64,11.86
20140112,13.57,5.87,6.88
20140113,22.62,8.45,10.37
20140114,44.72,14.43,17.38
20140115,69.45,22.53,22.5
20140116,38.12,11.83,13.49
20140117,40.1,14.7,16.08
20140118,42.6,12.8,15.79
20140119,39.35,15.79,16.3
20140120,33.82,12.34,12.93
20140121,32.03,10.47,12.96
20140122,45.45,17.08,17.38
20140123,72.92,29.56,24.5
20140124,60.09,15.93,17.53
20140125,29.47,8.81,11.25
20140126,24.09,10.77,11.78
20140127,34.9,15.08,14.24
20140128,10.45,5.55,6.0
20140129,20.72,11.38,11.49
20140130,16.79,7.2,7.13
20140131,35.19,10.79,10.56
20140201,39.4,13.84,14.27
20140202,28.43,10.37,9.46
20140203,8.91,5.0,5.25
20140204,16.27,7.24,7.76
20140205,23.49,9.11,10.39
20140206,29.99,9.2,10.24
20140207,31.5,10.06,11.95
20140208,25.22,9.23,10.27
20140209,15.54,6.74,7.66
20140210,22.85,7.36,9.19
20140211,25.79,10.49,11.29
20140212,27.13,9.37,10.57
20140213,33.39,11.27,11.57
20140214,47.41,15.69,15.59
20140215,55.06,15.12,15.38
20140216,46.79,12.75,13.74
20140217,34.63,9.83,10.54
20140218,28.98,8.95,10.61
20140219,29.93,9.19,10.1
20140220,27.49,8.68,10.47
20140221,40.79,14.79,15.11
20140222,46.33,12.45,12.43
20140223,55.73,15.49,14.89
20140224,92.02,22.82,18.6
20140225,80.99,18.07,17.28
20140226,113.29,26.84,17.25
20140227,26.04,8.33,5.75
20140228,10.84,5.82,5.63
20140301,12.63,6.29,6.99
20140302,14.92,5.81,6.91
20140303,19.31,6.92,8.06
20140304,18.09,6.94,8.12
20140305,15.66,6.28,6.77
20140306,11.49,6.08,6.47
20140307,12.31,6.05,6.38
20140308,9.66,5.64,5.6
20140309,7.65,4.66,4.95
20140310,12.55,5.17,6.18
20140311,23.1,9.19,9.75
20140312,20.85,7.02,8.64
20140313,20.5,6.12,7.8
20140314,28.77,9.23,9.87
20140315,41.79,12.64,10.58
20140316,25.32,8.44,7.68
20140317,38.39,11.12,11.09
20140318,14.54,5.65,5.22
20140319,14.39,5.38,6.92
20140320,10.65,4.6,5.16
20140321,14.12,5.29,6.33
20140322,15.66,5.4,6.61
20140323,24.22,7.67,8.76
20140324,47.5,14.88,13.68
20140325,40.66,9.89,10.43
20140326,29.7,8.51,10.66
20140327,21.0,6.15,8.1
20140328,21.53,7.54,7.17
20140329,10.1,4.95,6.08
20140330,12.22,4.44,5.24
20140331,8.14,3.23,4.38
20140401,7.96,3.26,4.34
20140402,6.66,2.94,3.46
20140403,5.05,2.18,2.85
20140404,6.42,2.46,3.37
20140405,3.72,1.69,2.38
20140406,8.61,4.3,5.38
20140407,13.1,3.93,6.2
20140408,15.18,4.36,6.97
20140409,7.06,1.98,3.54
20140410,7.17,2.33,3.89
20140411,9.56,3.19,5.4
20140412,11.18,3.88,6.58
20140413,19.72,6.63,8.08
20140414,24.11,7.53,6.5
20140415,6.91,1.51,2.14
20140416,6.93,1.9,3.42
20140417,5.98,1.58,3.21
20140418,7.54,2.13,3.6
20140419,10.17,2.83,5.31
20140420,15.78,4.96,5.3
20140421,17.07,5.16,4.81
20140422,15.1,4.32,5.83
20140423,15.57,5.54,6.46
20140424,40.75,14.02,6.66
20140425,40.52,12.62,7.03
20140426,52.11,5.68,5.14
20140427,32.02,2.93,3.45
20140428,15.1,2.05,4.04
20140429,19.84,3.97,6.52
20140430,21.79,4.42,5.89
20140501,15.51,3.78,4.32
20140502,12.18,2.14,2.52
20140503,10.29,1.68,2.22
20140504,7.3,1.53,2.56
20140505,8.63,2.29,2.65
20140506,10.94,2.74,3.27
20140507,10.55,2.3,3.33
20140508,10.58,2.38,3.25
20140509,8.89,2.31,3.89
20140510,14.26,5.49,6.46
20140511,24.66,7.08,5.63
20140512,18.66,4.02,3.75
20140513,16.1,4.11,3.74
20140514,12.04,2.84,3.78
20140515,12.84,3.15,4.04
20140516,12.35,2.97,3.0
20140517,13.14,2.73,3.43
20140518,16.4,3.89,4.65
20140519,18.41,4.52,4.2
20140520,23.2,5.46,4.08
20140521,23.55,4.96,4.12
20140522,24.22,4.72,3.75
20140523,21.62,5.74,4.49
20140524,8.8,2.19,4.04
20140525,18.18,5.32,5.11
20140526,19.34,5.12,3.71
20140527,18.02,4.24,4.35
20140528,15.31,3.13,4.19
20140529,12.22,2.02,3.5
20140530,9.61,2.87,4.22
20140531,21.2,6.61,6.37
20140601,43.43,8.21,6.87
20140602,49.12,8.58,6.5
20140603,23.4,4.06,3.85
20140604,17.54,2.96,4.08
20140605,25.03,4.37,5.12
20140606,17.29,3.18,3.7
20140607,13.13,2.33,4.05
20140608,11.94,2.28,3.31
20140609,10.55,2.72,3.66
20140610,12.0,2.64,3.77
20140611,13.88,2.59,3.67
20140612,9.61,1.78,3.06
20140613,8.31,1.51,3.42
20140614,9.2,1.48,3.07
20140615,9.64,1.61,3.36
20140616,10.91,1.93,3.75
20140617,13.25,2.56,3.47
20140618,13.93,2.55,3.34
20140619,13.86,2.59,3.52
