date,PM2.5,SO2,NO2
20140928,22.37,6.51,7.03
20140929,19.78,6.51,5.96
20140930,21.41,7.98,6.88
20141001,20.35,7.59,7.35
20141002,20.39,7.19,6.61
20141003,21.11,7.8,7.12
20141004,19.95,7.54,7.11
20141005,20.41,7.94,7.17
20141006,22.46,9.12,8.18
20141007,27.19,10.43,9.82
20141008,32.14,10.31,10.19
20141009,37.92,9.97,9.38
20141010,40.45,10.02,9.48
20141011,33.48,8.47,8.12
20141012,22.46,6.75,6.11
20141013,23.1,8.02,7.25
20141014,31.38,9.39,9.57
20141015,35.48,9.61,10.19
20141016,29.11,9.18,9.86
20141017,31.21,10.12,11.06
20141018,34.34,10.28,11.86
20141019,31.8,9.19,10.27
20141020,25.29,7.13,9.01
20141021,23.07,8.5,9.1
20141022,29.19,10.49,11.51
20141023,28.77,9.75,11.06
20141024,28.87,9.24,10.81
20141025,27.68,9.29,10.75
20141026,24.78,8.8,9.39
20141027,25.46,9.72,9.44
20141028,31.76,10.59,10.96
20141029,36.61,10.94,12.17
20141030,33.02,10.01,11.38
20141031,31.76,9.54,10.62
20141101,29.42,8.25,9.21
20141102,17.36,7.8,7.18
20141103,18.19,10.1,9.61
20141104,24.96,12.9,12.57
20141105,26.08,11.1,11.72
20141106,23.62,10.41,9.98
20141107,24.1,10.63,10.44
20141108,25.77,11.49,11.13
20141109,31.29,12.67,12.39
20141110,33.43,13.51,12.81
20141111,27.64,10.91,10.5
20141112,18.13,8.94,8.07
20141113,17.97,10.57,9.83
20141114,23.1,12.71,12.02
20141115,26.84,12.3,12.74
20141116,29.0,11.8,11.46
20141117,28.15,13.12,11.79
20141118,30.42,16.01,14.07
20141119,34.54,17.61,15.52
20141120,35.44,14.34,14.34
20141121,36.34,13.5,15.14
20141122,38.12,14.78,14.7
20141123,33.75,13.24,13.97
20141124,26.46,12.12,12.68
20141125,29.43,14.9,14.19
20141126,31.26,13.02,12.42
20141127,22.81,9.79,11.05
20141128,24.79,12.2,12.87
20141129,28.8,13.86,13.96
20141130,20.16,9.24,9.9
20141201,14.27,8.79,7.38
20141202,17.72,11.8,9.65
20141203,17.06,10.41,9.91
20141204,15.46,10.47,9.57
20141205,19.86,13.75,12.22
20141206,24.04,14.8,13.24
20141207,23.84,13.84,13.15
20141208,28.51,16.33,14.37
20141209,30.78,17.13,14.55
20141210,24.75,11.38,11.01
20141211,19.43,11.37,9.85
20141212,18.77,12.22,10.57
20141213,22.35,14.22,12.68
20141214,28.64,17.26,15.33
20141215,29.37,15.29,13.91
20141216,18.6,11.39,9.06
20141217,19.88,13.95,11.77
20141218,26.37,18.56,15.52
20141219,26.32,14.41,14.19
20141220,25.81,13.53,12.97
20141221,22.96,13.56,11.97
20141222,26.85,17.09,14.64
20141223,33.15,19.04,17.76
20141224,35.04,16.99,16.58
20141225,34.19,17.85,16.71
20141226,39.23,20.52,17.95
20141227,40.55,19.47,17.43
20141228,36.06,16.14,15.45
20141229,34.12,17.39,16.19
20141230,31.05,14.96,15.09
20141231,23.78,11.96,11.54
20150101,25.37,14.42,12.31
20150102,31.03,17.76,14.94
20150103,38.15,20.85,18.4
20150104,46.95,20.51,20.62
20150105,40.62,15.99,16.99
20150106,24.42,11.48,11.38
20150107,25.44,13.68,12.63
20150108,30.83,15.6,14.43
20150109,33.69,16.34,15.92
20150110,36.05,17.71,16.7
20150111,32.45,15.72,15.05
20150112,35.24,18.1,16.03
20150113,36.75,17.37,15.91
20150114,37.98,15.39,14.95
20150115,40.16,14.23,14.28
20150116,35.45,12.99,13.16
20150117,32.75,14.36,13.49
20150118,29.73,13.18,12.78
20150119,29.17,14.81,14.09
20150120,31.5,15.65,15.41
20150121,31.71,13.47,14.34
20150122,34.86,17.05,16.8
20150123,40.74,17.63,18.0
20150124,41.95,16.32,18.02
20150125,45.23,15.05,16.85
20150126,42.92,12.65,13.6
20150127,26.9,10.49,11.38
20150128,19.75,11.59,11.02
20150129,21.33,11.93,11.04
20150130,23.19,11.39,10.49
20150131,25.33,13.08,11.58
20150201,30.65,15.4,13.6
20150202,37.38,16.62,15.44
20150203,39.38,15.04,14.92
20150204,31.81,12.15,11.94
20150205,28.35,12.39,11.85
20150206,29.32,13.66,13.25
20150207,27.87,11.24,12.03
20150208,24.57,11.22,10.42
20150209,28.91,13.74,12.84
20150210,32.12,13.51,13.91
20150211,30.64,11.18,12.12
20150212,30.13,11.01,12.22
20150213,33.45,13.18,14.24
20150214,37.6,13.96,14.52
20150215,33.08,10.29,11.4
20150216,30.66,10.12,10.15
20150217,27.52,10.66,8.99
20150218,30.43,12.29,8.05
20150219,43.3,14.85,8.14
20150220,28.7,9.96,7.29
20150221,23.34,8.31,6.46
20150222,21.0,7.18,5.33
20150223,18.77,8.55,6.3
20150224,21.29,8.82,7.17
20150225,21.76,7.74,7.02
20150226,22.4,8.93,7.32
20150227,20.12,8.88,7.17
20150228,19.12,8.99,7.66
20150301,18.95,9.1,7.21
20150302,23.37,9.78,8.54
20150303,22.0,7.28,6.62
20150304,18.69,8.53,7.43
20150305,21.79,11.11,9.04
20150306,25.24,10.65,9.24
20150307,24.63,9.68,9.43
20150308,24.31,8.3,9.26
20150309,24.22,7.96,8.22
20150310,25.88,9.17,8.77
20150311,23.93,9.08,9.5
20150312,24.92,9.99,10.17
20150313,27.13,9.61,10.6
20150314,31.02,9.92,11.2
20150315,33.34,9.86,11.14
20150316,32.76,9.31,10.34
20150317,27.16,7.92,9.43
20150318,23.56,8.39,9.88
20150319,24.35,8.58,10.0
20150320,23.6,8.16,9.42
20150321,21.16,8.21,8.96
20150322,21.01,8.32,8.97
20150323,19.42,7.95,8.65
20150324,21.16,8.88,9.39
20150325,25.86,10.27,9.9
20150326,29.44,10.15,9.86
20150327,29.41,9.14,9.18
20150328,28.31,8.02,8.87
20150329,30.83,9.27,10.34
20150330,30.53,9.0,8.82
20150331,36.6,7.4,7.55
20150401,32.48,6.25,7.29
20150402,29.78,6.22,7.63
20150403,24.66,6.25,7.17
20150404,24.95,6.32,7.58
20150405,23.44,5.71,7.02
20150406,18.2,5.74,6.17
20150407,16.91,6.68,6.89
20150408,20.1,7.39,7.57
20150409,23.76,7.1,7.96
20150410,24.9,7.15,8.14
20150411,23.39,6.91,7.8
20150412,19.81,5.91,6.41
20150413,20.45,6.33,7.8
20150414,26.32,8.16,10.08
20150415,30.1,8.4,10.39
20150416,30.33,6.06,7.53
20150417,34.62,7.71,8.8
20150418,26.78,7.14,8.82
20150419,23.06,5.26,6.69
20150420,26.26,5.98,6.92
20150421,25.13,6.55,7.48
20150422,24.27,6.79,8.2
20150423,24.32,7.31,8.36
20150424,24.08,7.15,8.84
20150425,26.15,7.89,9.13
20150426,26.99,8.22,8.43
