date,PM2.5,SO2,NO2
20140321,49.45,22.32,15.51
20140322,56.14,23.84,18.01
20140323,70.09,23.37,18.03
20140324,65.71,27.53,15.5
20140325,49.41,18.11,11.25
20140326,46.22,17.56,12.52
20140327,45.31,15.49,13.0
20140328,34.64,12.96,12.08
20140329,35.57,15.77,9.64
20140330,54.12,18.49,19.19
20140331,55.25,19.3,13.86
20140401,54.7,23.76,17.47
20140402,61.11,23.91,17.73
20140403,68.92,24.64,16.84
20140404,71.76,25.34,16.15
20140405,87.82,24.48,16.82
20140406,69.14,20.49,17.06
20140407,61.22,20.61,13.29
20140408,54.05,18.71,13.13
20140409,50.77,17.71,13.27
20140410,47.08,18.03,14.17
20140411,33.2,11.56,10.84
20140412,36.7,15.16,13.94
20140413,66.38,22.98,13.59
20140414,57.59,19.96,13.23
20140415,53.14,18.22,13.4
20140416,36.16,12.66,10.34
20140417,33.4,12.44,9.69
20140418,40.58,13.43,11.78
20140419,35.89,15.89,10.81
20140420,41.3,17.13,9.11
20140421,44.29,15.76,14.21
20140422,48.52,22.48,13.07
20140423,57.51,21.21,16.9
20140424,49.76,16.98,14.9
20140425,46.12,17.18,13.76
20140426,45.2,22.58,14.02
20140427,47.94,19.55,11.3
20140428,54.0,20.82,16.35
20140429,58.7,20.81,15.98
20140430,53.36,17.59,11.67
20140501,48.1,16.98,11.49
20140502,52.49,15.23,13.61
20140503,56.46,18.76,12.73
20140504,44.52,16.55,12.7
20140505,52.48,19.35,12.32
20140506,55.44,17.62,11.35
20140507,53.38,16.93,10.07
20140508,52.06,17.55,10.83
20140509,32.74,11.97,10.19
20140510,23.02,11.76,10.94
20140511,33.71,19.08,11.04
20140512,45.55,18.46,12.42
20140513,54.03,15.76,11.83
20140514,54.91,16.43,9.0
20140515,47.43,22.56,10.99
20140516,60.51,19.61,11.61
20140517,74.86,17.49,11.62
20140518,84.44,23.58,11.45
20140519,85.18,23.44,12.59
20140520,73.33,20.52,10.21
20140521,65.65,16.7,13.1
20140522,52.34,15.79,9.44
20140523,51.74,16.27,11.29
20140524,34.22,11.77,10.66
20140525,39.61,14.51,9.69
20140526,76.9,20.59,11.39
20140527,69.89,15.0,8.55
20140528,64.93,13.75,9.91
20140529,66.25,13.29,11.73
20140530,49.64,12.82,10.51
20140531,36.93,11.14,9.9
20140601,28.9,9.89,7.88
20140602,51.68,16.72,9.55
20140603,61.47,17.37,10.77
20140604,65.58,17.63,12.7
20140605,70.98,17.33,10.46
20140606,68.89,16.07,9.58
20140607,69.8,17.46,8.61
20140608,83.72,24.63,11.93
20140609,86.26,20.76,9.21
20140610,67.59,16.74,8.69
20140611,63.08,16.96,10.31
20140612,65.44,15.45,12.48
20140613,99.47,19.13,10.99
20140614,77.61,19.72,9.8
20140615,80.76,18.15,9.35
20140616,74.25,20.5,9.42
20140617,60.2,21.5,8.8
20140618,55.06,20.31,8.53
20140619,38.43,13.86,8.79
20140620,31.77,12.36,9.13
20140621,50.98,18.31,10.95
20140622,57.11,20.73,11.5
20140623,60.63,17.52,11.22
20140624,36.33,13.49,8.88
20140625,34.51,13.13,9.82
20140626,28.99,11.58,9.59
20140627,42.9,18.74,9.92
20140628,57.34,21.14,10.74
20140629,61.21,20.51,10.27
20140630,61.25,17.77,8.77
20140701,48.32,14.53,9.87
20140702,34.29,13.38,8.93
20140703,25.98,11.8,8.72
20140704,23.25,9.97,8.32
20140705,34.22,13.37,6.77
20140706,48.63,16.95,8.31
20140707,53.25,16.25,9.54
20140708,59.8,17.01,9.94
20140709,67.09,16.67,10.09
20140710,58.25,13.51,8.46
20140711,46.03,12.3,8.86
20140712,31.48,12.38,8.01
20140713,36.39,15.3,8.06
20140714,34.28,14.86,8.69
20140715,21.61,11.09,9.84
20140716,17.39,9.63,10.56
20140717,22.17,10.64,10.79
20140718,25.99,10.61,9.84
20140719,16.19,9.08,8.16
20140720,22.45,9.64,9.91
20140721,31.45,9.79,10.01
20140722,34.48,11.14,9.27
20140723,45.56,12.41,9.17
20140724,55.09,16.19,8.49
20140725,52.26,16.78,8.57
20140726,60.08,19.72,10.01
20140727,62.18,20.94,9.71
20140728,46.5,16.17,8.22
20140729,25.81,11.7,8.08
20140730,25.1,10.05,8.19
20140731,31.7,10.54,8.59
20140801,42.07,14.41,8.29
20140802,60.73,19.78,8.74
20140803,47.63,17.15,8.54
20140804,44.83,16.15,8.27
20140805,54.11,16.07,8.47
20140806,51.92,14.2,8.18
20140807,43.68,14.02,7.45
20140808,58.72,21.52,10.33
20140809,69.94,20.21,11.04
20140810,70.23,20.31,10.69
20140811,58.02,19.81,10.67
20140812,45.39,21.31,11.58
20140813,34.87,18.89,10.67
20140814,44.45,18.8,10.31
20140815,56.29,21.45,12.01
20140816,54.53,19.36,9.15
20140817,50.75,17.34,10.33
20140818,39.44,16.27,10.2
20140819,39.81,16.66,10.51
20140820,55.27,18.76,10.49
20140821,65.38,20.31,10.13
20140822,57.35,17.29,10.02
20140823,44.51,15.25,9.21
20140824,35.03,16.47,7.98
20140825,49.45,19.9,10.52
20140826,55.51,19.06,9.69
20140827,51.78,18.55,9.07
20140828,46.73,17.07,9.65
20140829,39.69,15.14,9.87
20140830,31.73,12.9,10.01
20140831,27.7,12.69,9.31
20140901,32.97,13.31,9.03
20140902,28.15,12.82,9.4
20140903,32.75,16.61,9.18
20140904,42.44,19.52,11.8
20140905,44.85,19.62,10.12
20140906,48.75,16.67,10.51
20140907,53.16,17.11,10.37
20140908,52.09,14.61,8.96
20140909,54.71,13.94,9.0
20140910,45.16,14.91,10.38
20140911,42.16,14.7,8.96
20140912,38.78,15.11,9.23
20140913,41.46,19.96,11.82
20140914,49.09,22.05,12.3
20140915,47.53,21.95,11.77
20140916,34.71,18.91,11.01
20140917,27.48,14.75,10.91
20140918,35.42,21.07,16.1
20140919,33.24,21.16,13.96
20140920,36.89,20.35,11.98
20140921,43.13,20.85,13.64
20140922,39.98,18.94,12.23
20140923,39.35,17.16,11.46
20140924,48.56,20.77,13.53
20140925,63.43,21.43,13.34
20140926,66.76,19.16,13.36
20140927,67.52,16.77,12.96
20140928,63.18,16.82,10.18
20140929,48.76,20.32,11.35
20140930,53.13,23.98,13.54
20141001,50.72,20.03,11.28
20141002,55.58,21.03,10.98
20141003,51.22,22.91,12.87
20141004,51.75,21.91,13.18
20141005,55.98,23.19,13.52
20141006,65.17,24.63,15.96
20141007,54.28,22.71,17.44
20141008,58.24,22.74,16.17
20141009,61.19,21.46,14.8
20141010,60.22,22.61,16.04
20141011,61.97,20.94,13.36
20141012,77.34,21.58,12.84
20141013,78.93,28.93,17.16
20141014,73.84,27.29,18.0
20141015,77.51,26.56,20.2
20141016,79.81,25.81,19.81
20141017,83.96,24.88,17.94
20141018,86.26,27.2,18.12
20141019,75.08,21.34,17.54
20141020,68.23,19.06,15.96
20141021,55.52,23.25,15.2
20141022,54.09,24.34,17.13
20141023,47.5,20.91,18.53
20141024,51.6,20.62,20.18
20141025,54.72,22.08,21.57
20141026,57.67,21.24,20.24
20141027,89.09,27.88,23.12
20141028,69.52,21.13,18.42
20141029,40.1,18.48,16.24
20141030,42.36,20.12,18.68
20141031,47.38,22.18,19.63
20141101,61.08,23.51,19.33
20141102,27.76,18.44,13.55
20141103,29.78,19.58,17.88
20141104,40.35,24.15,23.41
20141105,51.82,23.52,21.2
20141106,50.68,23.55,18.59
20141107,49.49,22.01,20.8
20141108,52.89,25.49,18.7
20141109,47.78,23.44,18.85
20141110,49.65,26.5,18.48
20141111,47.09,24.92,16.38
20141112,46.56,25.44,21.16
20141113,40.72,26.5,24.77
20141114,48.51,25.56,25.0
20141115,71.0,28.3,29.63
20141116,85.78,31.45,26.55
20141117,81.44,35.48,27.61
20141118,64.14,28.94,25.01
20141119,68.78,30.52,28.55
20141120,74.38,31.59,27.56
20141121,80.56,29.25,27.27
20141122,94.13,28.54,27.32
20141123,101.95,24.7,25.56
20141124,48.72,25.28,25.46
20141125,44.58,26.31,20.38
20141126,51.29,26.38,18.94
20141127,48.56,25.35,18.51
20141128,35.13,19.11,21.01
20141129,41.54,22.66,21.08
20141130,34.79,21.25,20.71
20141201,38.24,24.4,17.85
20141202,41.15,30.01,20.53
20141203,44.79,24.86,23.35
20141204,38.58,23.74,18.57
20141205,41.9,32.86,28.1
20141206,51.55,36.0,31.0
20141207,62.37,35.17,28.88
20141208,56.79,38.48,31.63
20141209,67.97,33.61,30.41
20141210,60.39,22.35,22.34
20141211,49.02,27.16,21.16
20141212,44.98,34.24,27.99
20141213,55.1,34.32,32.04
20141214,69.37,43.63,40.07
20141215,79.7,41.8,37.97
20141216,40.09,25.11,21.14
20141217,37.66,28.35,25.68
20141218,51.72,34.14,33.99
20141219,48.47,24.62,24.17
20141220,64.82,28.85,28.83
20141221,73.81,33.43,30.7
20141222,66.37,33.8,33.35
20141223,80.61,41.3,40.28
20141224,103.72,44.53,41.37
20141225,119.03,50.25,42.33
20141226,135.73,43.93,42.3
20141227,103.37,29.31,31.0
20141228,76.68,27.72,22.98
20141229,67.21,29.34,27.67
20141230,70.95,33.36,31.52
20141231,77.69,38.76,32.31
20150101,49.04,26.43,24.96
20150102,58.49,37.17,35.17
20150103,86.08,47.13,45.12
20150104,105.05,57.41,48.76
20150105,102.42,36.47,40.36
20150106,102.57,32.43,30.74
20150107,75.48,26.36,27.54
20150108,85.32,30.43,31.75
20150109,91.72,34.75,32.88
20150110,70.63,28.52,26.98
20150111,72.85,32.18,32.1
20150112,81.08,29.15,32.62
20150113,89.77,23.65,27.43
20150114,83.35,22.75,28.36
20150115,80.62,28.43,31.03
20150116,103.8,30.83,32.25
20150117,109.6,33.97,37.04
20150118,99.05,31.78,33.8
20150119,88.79,32.24,36.56
20150120,90.74,39.44,40.51
20150121,89.7,34.56,34.49
20150122,70.34,34.77,36.74
20150123,87.72,41.33,46.44
20150124,88.0,33.6,43.06
20150125,114.78,24.9,34.8
20150126,141.11,26.52,35.1
20150127,80.35,20.0,30.55
20150128,21.6,14.14,22.07
20150129,27.55,14.91,19.31
20150130,54.93,22.61,18.43
20150131,59.47,20.16,20.4
20150201,64.07,18.24,19.99
20150202,60.53,15.58,21.14
20150203,60.64,17.16,23.06
20150204,93.96,29.22,28.36
20150205,103.94,34.92,33.57
20150206,84.49,26.82,31.93
20150207,93.26,32.87,41.98
20150208,91.1,35.43,34.49
20150209,88.17,27.6,29.19
20150210,104.99,28.08,37.77
20150211,102.84,22.6,27.97
20150212,82.01,20.2,28.24
20150213,78.7,20.6,31.91
20150214,87.83,17.1,31.38
20150215,52.74,14.77,17.49
20150216,68.87,17.95,19.14
20150217,68.76,17.93,19.01
20150218,90.23,18.91,17.9
20150219,95.18,16.13,12.48
20150220,36.47,9.25,8.88
20150221,28.44,11.03,10.32
20150222,49.11,12.16,12.56
20150223,49.2,10.65,11.18
20150224,51.11,11.94,11.63
20150225,41.7,10.65,14.12
20150226,34.06,10.73,15.1
20150227,19.46,8.81,13.4
20150228,19.3,9.74,11.64
20150301,37.73,14.07,10.7
20150302,45.67,16.19,16.11
20150303,42.9,15.93,16.8
20150304,43.98,17.01,16.15
20150305,36.21,11.54,13.1
20150306,40.52,14.06,13.45
20150307,45.83,16.97,15.99
20150308,43.42,14.06,15.17
20150309,49.08,20.31,21.43
20150310,95.03,19.04,22.24
20150311,68.83,16.88,20.43
20150312,51.83,17.57,17.39
20150313,47.08,23.41,22.25
20150314,54.86,18.02,24.11
20150315,58.95,16.85,23.63
20150316,52.84,18.67,21.88
20150317,49.75,18.44,20.08
20150318,26.21,12.8,17.89
20150319,38.85,16.77,18.07
20150320,35.22,15.53,19.66
20150321,38.14,21.13,18.83
20150322,50.9,24.56,22.06
20150323,43.73,18.88,19.61
20150324,53.3,19.24,18.16
20150325,55.54,18.94,19.13
20150326,51.15,18.0,21.58
20150327,38.49,15.94,15.81
20150328,47.61,19.4,17.23
20150329,49.11,19.1,20.14
20150330,34.37,14.39,13.92
20150331,32.55,13.18,11.21
20150401,31.63,10.01,9.67
20150402,31.85,10.34,10.96
20150403,34.44,11.98,13.35
20150404,31.46,10.78,12.42
20150405,31.21,11.43,13.09
20150406,40.53,12.92,15.3
20150407,25.91,12.1,14.78
20150408,33.16,13.31,11.56
20150409,36.57,15.24,13.61
20150410,37.17,18.2,14.12
20150411,44.52,20.59,17.73
20150412,43.2,20.33,15.37
20150413,23.69,14.65,13.41
20150414,31.72,19.42,18.96
20150415,52.96,21.85,26.48
20150416,56.32,19.99,20.06
20150417,61.45,21.72,20.84
20150418,54.02,16.05,15.47
20150419,39.92,12.87,12.78
20150420,29.14,14.16,11.81
20150421,36.4,16.6,14.2
20150422,41.65,18.79,17.36
20150423,49.66,20.07,15.12
20150424,47.37,16.25,12.64
20150425,54.99,18.51,16.58
20150426,56.25,19.15,14.2
20150427,53.76,17.35,14.01
20150428,45.43,16.03,10.94
20150429,48.85,17.7,13.21
20150430,59.73,19.78,15.86
20150501,35.55,13.25,10.96
20150502,23.58,12.91,7.69
20150503,35.5,15.45,10.48
20150504,40.25,12.71,12.64
20150505,51.18,19.07,11.76
20150506,51.66,16.46,10.41
20150507,52.06,18.58,15.24
20150508,32.24,13.23,11.51
20150509,35.34,15.84,10.65
20150510,50.21,20.56,14.62
20150511,25.17,10.22,8.95
20150512,33.94,13.55,12.73
20150513,46.68,19.42,17.66
20150514,35.89,11.77,12.99
20150515,27.21,12.09,11.15
20150516,48.13,16.93,12.3
20150517,58.71,16.8,11.96
20150518,45.88,13.43,12.22
20150519,41.43,14.93,11.97
