date,PM2.5,SO2,NO2
20131213,6.67,2.61,2.07
20131214,6.78,2.33,1.97
20131215,6.91,2.26,1.91
20131216,6.43,2.05,1.87
20131217,6.39,2.31,2.21
20131218,7.21,2.6,2.2
20131219,7.97,2.98,2.28
20131220,7.52,2.66,1.97
20131221,7.42,2.65,1.97
20131222,9.55,3.23,2.33
20131223,9.22,3.11,2.18
20131224,8.11,2.58,1.78
20131225,7.98,2.62,2.17
20131226,8.99,2.66,2.26
20131227,8.39,2.77,2.25
20131228,8.87,2.98,2.39
20131229,10.79,3.14,2.81
20131230,11.37,3.64,2.71
20131231,13.79,3.82,2.59
20140101,13.77,4.55,2.52
20140102,14.03,4.08,2.44
20140103,14.83,3.65,2.55
20140104,12.11,3.67,2.53
20140105,10.64,3.26,2.18
20140106,7.04,2.77,1.95
20140107,6.68,2.64,1.88
20140108,6.93,2.6,1.88
20140109,7.29,2.44,2.02
20140110,8.64,2.61,2.07
20140111,9.28,2.69,1.94
20140112,7.98,2.83,1.94
20140113,7.55,2.31,1.94
20140114,8.31,2.34,2.01
20140115,9.04,2.61,2.23
20140116,8.82,2.68,2.26
20140117,9.62,2.97,2.67
20140118,9.16,2.4,2.21
20140119,6.74,2.24,1.84
20140120,7.3,2.25,2.11
20140121,7.68,2.49,2.26
20140122,7.85,2.65,2.15
20140123,7.86,2.56,2.06
20140124,6.46,2.18,1.9
20140125,6.57,2.13,1.99
20140126,6.56,2.32,2.12
20140127,6.45,2.53,2.0
20140128,5.55,2.13,1.95
20140129,4.75,1.56,1.55
20140130,5.39,1.69,1.64
20140131,5.97,1.93,1.7
20140201,5.15,2.02,1.3
20140202,5.14,2.13,1.48
20140203,5.36,2.15,1.55
20140204,6.05,2.57,1.86
20140205,6.64,3.05,2.12
20140206,6.83,3.1,1.94
20140207,6.55,2.64,1.81
20140208,6.51,2.51,1.91
20140209,6.84,2.65,2.26
20140210,7.58,2.74,2.18
20140211,8.3,2.82,2.27
20140212,8.52,2.84,2.44
20140213,7.48,2.43,1.91
20140214,8.62,2.7,2.17
20140215,7.32,2.6,1.86
20140216,5.56,2.33,1.79
20140217,6.47,2.59,2.04
20140218,5.54,2.25,1.84
20140219,5.82,2.27,1.9
20140220,7.11,2.34,2.12
20140221,7.64,2.61,2.55
20140222,8.66,2.27,2.15
20140223,7.9,2.38,2.28
20140224,7.06,2.22,1.84
20140225,17.37,1.93,1.33
20140226,9.34,2.1,1.51
20140227,8.32,2.37,2.04
20140228,7.42,2.13,1.76
20140301,6.95,2.16,1.78
20140302,7.32,2.53,2.13
20140303,10.0,2.12,1.94
20140304,10.55,2.0,1.8
20140305,9.0,1.92,1.87
20140306,7.51,1.75,1.79
20140307,6.68,1.7,1.87
20140308,6.87,1.99,2.05
20140309,7.22,2.25,2.2
20140310,20.53,2.65,1.71
20140311,21.19,2.37,1.56
20140312,21.48,2.05,1.39
20140313,17.69,1.99,1.45
20140314,15.54,1.88,1.67
20140315,14.65,2.08,2.18
20140316,12.95,1.82,1.62
20140317,14.43,1.6,1.37
20140318,18.3,1.74,1.58
20140319,22.47,1.91,1.72
20140320,26.82,1.76,1.44
20140321,23.79,1.85,1.51
20140322,20.6,1.83,1.37
20140323,17.32,1.87,1.38
20140324,15.97,1.87,1.45
20140325,14.32,2.19,1.43
20140326,13.97,2.22,1.05
20140327,21.42,1.88,1.12
20140328,19.71,1.84,1.35
20140329,15.96,2.05,1.3
20140330,13.62,1.63,1.24
20140331,9.77,1.52,1.25
20140401,7.9,1.52,1.3
20140402,10.1,1.09,1.14
20140403,66.3,1.16,1.19
20140404,88.05,1.3,1.36
20140405,60.77,1.49,1.36
20140406,42.81,1.72,1.32
20140407,37.41,1.84,1.24
20140408,32.58,1.31,0.87
20140409,23.0,1.27,1.13
20140410,15.9,1.1,1.35
20140411,12.36,1.08,1.33
20140412,12.1,1.17,1.24
20140413,25.19,1.32,1.07
20140414,37.46,1.81,1.06
20140415,43.68,1.76,0.88
20140416,20.21,1.69,0.91
20140417,33.22,1.9,0.83
20140418,40.38,1.91,1.14
20140419,47.63,1.63,1.07
20140420,39.48,1.46,1.36
20140421,21.54,1.27,1.38
20140422,22.28,1.09,1.17
20140423,115.3,0.95,0.72
20140424,211.81,0.82,0.8
20140425,143.17,0.78,1.23
20140426,109.94,0.8,1.38
20140427,65.29,0.89,1.23
20140428,56.09,0.81,0.97
20140429,44.05,1.11,0.95
20140430,87.21,1.11,0.79
20140501,69.58,0.94,1.05
20140502,55.89,0.92,1.35
20140503,43.65,0.92,1.3
20140504,39.0,0.95,1.37
20140505,35.93,0.88,1.29
20140506,32.45,1.15,1.16
20140507,38.79,1.01,1.03
20140508,75.95,0.77,0.72
20140509,163.15,0.61,0.73
20140510,72.71,0.94,1.11
20140511,46.97,1.1,0.88
20140512,69.07,1.29,0.83
20140513,77.26,1.2,0.75
20140514,53.23,1.15,1.04
20140515,44.11,0.96,0.91
20140516,31.68,0.96,0.81
20140517,65.26,1.08,0.86
20140518,33.34,1.09,0.99
20140519,35.36,1.05,0.93
20140520,26.42,1.09,1.29
20140521,54.95,1.06,0.75
20140522,83.42,0.94,0.85
20140523,103.63,1.33,0.82
20140524,31.48,1.39,0.98
20140525,32.81,1.11,1.17
20140526,20.18,1.0,1.05
20140527,18.39,0.92,1.16
20140528,14.05,0.97,1.07
20140529,12.39,1.07,1.18
20140530,17.91,0.95,1.2
20140531,47.62,1.06,0.82
20140601,95.52,1.18,0.87
20140602,80.91,1.13,1.16
20140603,47.78,1.31,1.05
20140604,47.74,1.41,1.15
20140605,46.42,1.35,1.1
20140606,29.71,1.18,1.03
20140607,31.59,1.05,1.27
20140608,36.4,1.03,1.31
20140609,39.26,1.25,0.94
20140610,24.77,1.24,0.91
20140611,25.9,1.28,0.95
20140612,27.7,1.19,1.24
20140613,17.39,1.08,1.27
20140614,12.42,0.94,1.42
20140615,10.17,0.91,1.17
20140616,36.01,1.07,1.02
20140617,75.1,1.31,0.95
20140618,41.42,1.48,1.07
20140619,26.68,1.43,1.09
20140620,17.06,1.35,1.02
20140621,15.44,1.47,1.11
20140622,14.84,1.32,1.13
20140623,13.03,1.32,1.17
20140624,10.76,1.5,1.11
20140625,9.54,1.31,0.99
20140626,9.01,1.31,0.97
20140627,8.33,1.37,1.07
20140628,7.64,1.26,1.17
20140629,7.66,1.27,1.3
20140630,14.0,1.39,1.24
20140701,12.49,1.46,1.15
20140702,14.68,1.29,1.15
20140703,42.58,1.16,1.01
20140704,35.55,1.07,1.01
20140705,24.7,0.97,0.99
20140706,21.29,1.16,0.98
20140707,18.97,1.27,0.99
20140708,16.77,1.13,1.04
20140709,11.26,1.15,1.0
20140710,11.52,1.31,1.17
20140711,14.77,1.23,1.23
20140712,19.16,1.11,1.29
20140713,16.78,1.08,1.19
20140714,15.35,0.92,1.08
20140715,20.74,0.91,0.97
20140716,65.57,0.95,0.92
20140717,96.34,1.1,1.05
20140718,50.18,1.04,1.0
20140719,39.03,1.04,1.17
20140720,32.44,1.08,1.41
20140721,23.8,0.97,1.51
20140722,19.28,0.91,1.09
20140723,17.68,1.11,1.35
20140724,16.34,0.84,1.21
20140725,64.32,0.9,1.04
20140726,89.68,0.83,1.33
20140727,57.0,0.84,1.31
20140728,43.13,0.96,1.33
20140729,53.4,0.74,0.97
20140730,97.9,0.83,1.02
20140731,83.38,0.85,1.23
20140801,62.05,1.16,1.16
20140802,64.11,1.28,0.9
20140803,69.82,1.32,1.18
20140804,56.22,1.17,1.33
20140805,36.54,1.05,1.32
20140806,30.27,1.28,1.06
20140807,25.95,1.31,1.22
20140808,33.02,1.4,1.14
20140809,64.8,1.39,1.11
20140810,51.72,1.49,1.15
20140811,38.37,1.42,1.27
20140812,25.56,1.3,1.48
20140813,22.95,1.14,1.54
20140814,22.51,1.1,1.51
20140815,20.29,1.05,1.34
20140816,24.39,1.04,1.12
20140817,28.8,1.42,1.01
20140818,43.62,1.73,1.23
20140819,34.38,1.68,1.27
20140820,19.01,1.64,1.15
20140821,15.22,1.74,1.03
20140822,13.33,1.48,1.27
20140823,11.26,1.35,1.24
20140824,9.46,1.39,1.29
20140825,8.64,1.51,1.33
20140826,12.67,1.42,1.49
20140827,35.03,1.53,1.15
20140828,44.57,1.51,1.21
20140829,29.82,1.37,1.53
20140830,23.75,1.44,1.59
20140831,22.54,1.53,1.54
20140901,24.73,1.38,1.57
20140902,25.0,1.28,1.59
20140903,20.38,1.41,1.24
20140904,18.39,1.59,1.07
20140905,14.98,1.54,1.01
20140906,15.68,1.51,1.32
20140907,21.77,1.26,1.29
20140908,36.09,1.38,1.15
20140909,28.85,1.28,1.36
20140910,26.55,1.27,1.2
20140911,20.38,1.39,1.12
20140912,39.26,1.68,0.83
20140913,65.59,1.56,1.18
20140914,52.42,1.33,1.43
20140915,30.56,1.22,1.61
20140916,22.23,1.14,1.64
20140917,17.86,1.29,1.83
20140918,19.08,1.3,2.06
20140919,19.29,1.05,1.63
20140920,67.39,1.07,0.92
20140921,98.26,1.25,1.43
20140922,63.19,1.26,1.58
20140923,42.61,1.1,1.69
20140924,31.62,1.13,1.89
20140925,24.2,1.24,1.81
20140926,18.22,1.25,1.65
20140927,14.4,1.38,1.86
20140928,11.85,1.24,1.84
20140929,10.36,1.14,1.63
20140930,7.59,0.97,1.42
20141001,5.46,1.09,1.53
20141002,5.87,1.73,1.1
20141003,6.12,1.71,1.36
20141004,8.82,1.54,1.49
20141005,11.9,1.48,1.46
20141006,9.18,1.36,1.47
20141007,6.87,1.3,1.75
20141008,7.24,1.32,1.74
20141009,21.81,1.34,1.12
20141010,28.56,1.38,1.0
20141011,18.43,1.43,1.27
