date,PM2.5,SO2,NO2
20131117,31.79,12.88,12.57
20131118,13.86,8.4,7.98
20131119,14.63,8.74,8.17
20131120,19.96,11.06,10.49
20131121,34.28,19.78,19.67
20131122,42.9,29.61,26.24
20131123,75.96,26.0,31.61
20131124,121.21,31.8,37.98
20131125,43.91,16.88,15.47
20131126,15.53,11.66,10.75
20131127,10.95,8.97,7.9
20131128,12.11,10.26,8.61
20131129,20.62,14.78,14.56
20131130,23.67,12.26,14.48
20131201,25.41,18.78,18.67
20131202,41.19,24.62,24.37
20131203,76.97,26.13,32.14
20131204,41.13,21.77,23.8
20131205,23.07,13.03,13.96
20131206,40.55,15.11,19.85
20131207,56.21,16.21,23.13
20131208,66.39,23.41,28.66
20131209,60.6,20.66,23.1
20131210,51.69,14.99,20.97
20131211,69.92,19.62,24.52
20131212,38.66,17.5,19.11
20131213,19.23,13.42,10.84
20131214,20.7,13.48,11.61
20131215,30.15,15.07,16.34
20131216,67.09,17.87,23.81
20131217,86.32,22.22,27.98
20131218,71.03,22.31,27.94
20131219,73.55,18.53,26.42
20131220,57.54,15.49,23.18
20131221,62.87,18.89,27.02
20131222,67.48,21.88,27.9
20131223,76.46,24.49,32.19
20131224,87.87,24.45,34.17
20131225,67.46,26.73,29.5
20131226,70.29,22.67,25.69
20131227,52.69,19.49,25.54
20131228,50.73,23.04,26.37
20131229,38.42,31.53,23.88
20131230,45.68,30.2,27.56
20131231,28.98,22.25,17.77
20140101,15.51,10.19,9.71
20140102,27.72,15.96,17.17
20140103,54.09,20.64,25.71
20140104,53.17,15.5,22.89
20140105,71.59,17.28,26.45
20140106,63.44,29.36,28.43
20140107,49.46,18.35,17.88
20140108,21.14,10.66,10.64
20140109,25.68,13.36,13.86
20140110,31.42,17.84,19.19
20140111,34.07,20.58,20.53
20140112,36.2,15.68,16.74
20140113,40.88,16.29,18.58
20140114,48.69,22.86,23.05
20140115,54.46,27.26,25.47
20140116,65.49,20.06,25.17
20140117,70.16,24.43,26.37
20140118,69.32,19.71,25.91
20140119,51.53,20.99,23.24
20140120,61.5,19.21,23.4
20140121,61.6,20.16,23.99
20140122,58.53,29.25,27.33
20140123,65.12,37.17,25.22
20140124,76.21,21.51,26.54
20140125,58.33,14.28,21.37
20140126,26.37,15.9,14.2
20140127,24.61,15.74,12.09
20140128,16.49,9.93,9.42
20140129,31.18,17.97,15.07
20140130,30.79,11.74,9.55
20140131,56.02,17.22,14.9
20140201,74.91,24.77,22.07
20140202,31.16,14.41,9.07
20140203,11.04,6.83,5.62
20140204,18.02,9.3,8.09
20140205,28.61,12.28,11.74
20140206,37.37,13.78,13.66
20140207,41.79,15.93,15.56
20140208,41.17,17.6,14.93
20140209,38.68,14.06,14.38
20140210,37.9,12.43,14.45
20140211,43.42,19.13,18.63
20140212,54.84,17.63,18.8
20140213,55.93,19.26,20.7
20140214,62.91,20.93,20.55
20140215,77.38,20.85,19.13
20140216,72.34,22.05,22.27
20140217,64.57,16.28,20.23
20140218,47.81,14.81,17.76
20140219,47.65,16.7,17.59
20140220,52.31,16.97,17.04
20140221,52.53,20.57,21.1
20140222,68.92,18.57,19.5
20140223,71.66,20.78,18.67
20140224,109.37,38.36,28.14
20140225,162.45,40.73,30.96
20140226,122.3,36.79,20.05
20140227,29.09,10.92,7.72
20140228,16.41,9.49,8.51
20140301,28.57,12.41,12.98
20140302,29.23,12.34,11.72
20140303,34.71,13.2,11.91
20140304,34.33,13.77,12.5
20140305,25.16,11.28,9.81
20140306,16.86,9.32,7.99
20140307,17.99,10.35,9.23
20140308,21.32,12.14,10.82
20140309,20.36,10.78,9.58
20140310,25.71,12.9,13.14
20140311,50.1,20.21,18.42
20140312,55.02,15.02,15.07
20140313,39.37,11.09,12.64
20140314,34.27,12.63,13.76
20140315,41.81,16.44,14.6
20140316,43.75,14.92,16.2
20140317,44.44,15.32,15.54
20140318,31.45,10.9,10.15
20140319,24.57,9.98,10.68
20140320,20.83,8.44,7.98
20140321,18.83,8.54,9.62
20140322,27.39,11.62,12.03
20140323,33.45,12.39,14.3
20140324,63.87,22.42,17.39
20140325,53.19,17.47,15.07
20140326,58.24,14.76,17.75
20140327,48.77,12.17,16.35
20140328,58.35,17.4,13.48
20140329,28.4,9.18,9.56
20140330,21.31,6.97,9.06
20140331,19.58,7.07,10.93
20140401,39.89,15.71,15.37
20140402,28.57,11.51,9.19
20140403,10.97,4.56,6.38
20140404,13.6,5.8,7.84
20140405,10.71,4.66,6.19
20140406,15.99,7.67,10.94
20140407,30.82,9.62,13.84
20140408,33.53,10.09,16.54
20140409,42.76,12.44,14.43
20140410,16.69,4.71,9.91
20140411,18.98,5.94,11.88
20140412,24.28,8.54,14.26
20140413,26.28,7.87,16.21
20140414,44.52,12.83,13.84
20140415,22.73,4.44,6.08
20140416,19.28,5.83,10.2
20140417,14.67,4.46,8.22
20140418,13.93,4.62,7.61
20140419,16.88,4.24,9.5
20140420,23.81,7.33,7.88
20140421,18.57,6.33,7.86
20140422,17.7,5.71,10.57
20140423,41.56,14.78,13.12
20140424,50.89,18.58,9.76
20140425,38.93,11.32,8.84
20140426,36.53,6.32,6.87
20140427,23.61,4.3,5.8
20140428,31.76,3.65,8.92
20140429,32.51,4.71,12.11
20140430,31.72,6.99,13.98
20140501,40.6,14.31,12.09
20140502,36.17,11.61,8.55
20140503,12.79,3.81,4.97
20140504,14.87,4.25,5.41
20140505,10.36,3.66,5.17
20140506,14.01,4.69,6.83
20140507,25.82,7.5,8.68
20140508,14.9,4.42,5.79
20140509,13.77,4.06,8.0
20140510,21.55,6.69,11.7
20140511,27.91,7.06,12.3
20140512,19.3,6.64,6.3
20140513,25.26,7.53,7.19
20140514,23.67,6.78,7.36
20140515,15.32,4.94,6.62
20140516,20.61,5.91,7.24
20140517,21.7,5.03,6.52
20140518,22.52,7.11,9.58
20140519,30.05,9.32,9.84
20140520,34.94,8.28,6.41
20140521,24.76,6.29,6.28
20140522,20.6,5.28,7.75
20140523,40.74,11.17,9.59
20140524,42.52,11.71,12.31
20140525,32.51,9.54,8.02
20140526,22.53,6.76,6.46
