date,PM2.5,SO2,NO2
20131211,47.02,59.14,38.78
20131212,71.18,79.71,49.12
20131213,60.33,81.9,52.42
20131214,155.36,128.72,79.8
20131215,176.13,119.6,83.54
20131216,146.85,109.97,75.67
20131217,149.82,100.37,66.43
20131218,72.25,58.74,37.24
20131219,117.37,96.15,56.58
20131220,123.3,93.95,59.55
20131221,87.12,83.68,57.04
20131222,132.68,106.37,73.22
20131223,220.17,151.94,88.65
20131224,244.45,131.39,86.47
20131225,282.26,150.39,97.68
20131226,117.83,63.08,46.29
20131227,63.51,77.55,50.4
20131228,87.42,96.82,58.01
20131229,87.39,107.34,62.94
20131230,101.33,120.02,71.04
20131231,90.97,108.49,64.87
20140101,99.49,115.07,68.21
20140102,128.84,130.28,77.81
20140103,139.92,114.95,71.88
20140104,62.5,67.54,45.69
20140105,153.69,92.5,68.15
20140106,186.96,92.83,72.88
20140107,166.56,89.33,66.59
20140108,63.25,52.75,36.45
20140109,78.22,75.27,49.58
20140110,146.56,93.38,63.42
20140111,189.87,102.75,71.89
20140112,135.76,82.63,57.57
20140113,81.6,67.06,49.81
20140114,149.82,91.14,67.71
20140115,223.1,108.01,74.64
20140116,190.59,89.98,70.31
20140117,217.13,78.41,63.77
20140118,180.7,87.6,64.63
20140119,221.35,97.62,73.73
20140120,90.87,51.93,39.57
20140121,42.96,54.64,41.15
20140122,75.81,74.99,52.27
20140123,90.19,67.85,55.9
20140124,144.81,92.89,80.0
20140125,82.55,57.07,41.1
20140126,35.92,48.22,31.79
20140127,65.07,50.38,41.75
20140128,69.54,53.74,35.73
20140129,64.96,42.67,28.48
20140130,176.49,57.22,38.73
20140131,199.33,55.51,31.68
20140201,162.39,47.42,32.59
20140202,149.66,60.99,37.63
20140203,36.95,35.79,18.53
20140204,31.74,46.71,23.08
20140205,30.4,36.79,18.49
20140206,43.24,44.04,21.51
20140207,49.68,46.78,22.46
20140208,64.09,62.1,27.64
20140209,36.35,37.07,18.07
20140210,32.75,40.7,23.98
20140211,66.68,66.21,40.34
20140212,119.16,96.27,57.04
20140213,103.38,77.82,49.02
20140214,123.72,78.04,51.82
20140215,146.57,62.25,46.33
20140216,109.98,55.97,42.13
20140217,67.35,41.68,30.54
20140218,47.27,52.17,37.46
20140219,95.51,73.38,55.48
20140220,121.58,78.36,55.84
20140221,129.54,69.31,49.99
20140222,106.82,57.72,46.79
20140223,102.79,56.36,45.47
20140224,132.95,58.91,49.03
20140225,136.29,59.26,46.93
20140226,105.49,48.83,43.32
20140227,61.32,31.68,30.14
20140228,33.36,43.9,34.64
20140301,69.52,59.54,45.9
20140302,123.52,73.01,54.42
20140303,95.14,52.6,41.67
20140304,68.01,45.25,36.96
20140305,70.04,55.17,44.6
20140306,71.34,61.84,49.58
20140307,85.2,66.05,51.19
20140308,106.69,61.4,51.69
20140309,121.44,65.13,55.11
20140310,102.84,56.39,43.33
20140311,93.33,46.2,40.86
20140312,54.89,33.81,32.85
20140313,43.07,50.42,39.99
